aqm,qmult,min_delay,bandwidth,protocol,run,flow,goodput_mean,goodput_std,delay_mean,delay_std,retr_mean,retr_std,util_mean,util_std
fifo,1.0,10,100,aurora,3,1,0.58379936,0.6614299477032146,20.182877777777776,0.08561441152234513,0.0,0.0,1.4460116792929294,1.0125328496599715
fifo,1.0,10,100,aurora,3,2,0.5562477699999999,0.5097104313899951,20.191531313131314,0.03920467133366314,0.0,0.0,1.4460116792929294,1.0125328496599715
fifo,1.0,10,100,aurora,3,3,0.5434144399999999,0.4188119200801701,20.14290909090909,0.04590876509372066,0.0,0.0,1.4460116792929294,1.0125328496599715
fifo,1.0,10,100,aurora,4,0,0.36150639000000007,0.46604441059669643,35.14449494949495,9.383641572551516,15.67,10.244540304992023,66.84073311237373,43.307400178235326
fifo,1.0,10,100,aurora,4,1,93.641367,12.551136587102057,40.446355555555556,3.1789955043019296,6.43,3.1277674614538227,66.84073311237373,43.307400178235326
fifo,1.0,10,100,aurora,4,2,0.3038703,0.1547530905072511,36.21439494949495,8.704331111184679,1.29,12.698759185388344,66.84073311237373,43.307400178235326
fifo,1.0,10,100,aurora,4,3,0.3779430400000001,0.18051916285787356,30.922810101010104,10.42138189642436,0.0,0.0,66.84073311237373,43.307400178235326
fifo,1.0,10,100,aurora,5,0,0.4838037200000001,0.4221883964992258,24.727230303030304,8.560128086663934,0.0,0.0,19.940214646464646,37.375459459679476
fifo,1.0,10,100,aurora,5,1,0.43675865,0.5002081564641062,30.035364646464647,10.405133309841549,0.04,0.19694638556693236,19.940214646464646,37.375459459679476
fifo,1.0,10,100,aurora,5,2,0.37619648,0.5659774542431751,35.31190202020203,9.312356606746778,0.4,2.7450598418529126,19.940214646464646,37.375459459679476
fifo,1.0,10,100,aurora,5,3,94.31118569999998,11.095673420363369,40.43283939393939,2.9856134439846143,0.88,0.7146377199022389,19.940214646464646,37.375459459679476
fifo,1.0,100,100,cubic,1,0,60.829428430819895,22.39696906840775,342.98357471237904,47.48186610030862,2.89,12.553638452012166,92.00172979797983,16.25390888233746
fifo,1.0,100,100,cubic,1,1,28.271042406384396,8.36822750632073,341.8867563684017,64.76888043767264,1.8217821782178218,10.935626218561023,92.00172979797983,16.25390888233746
fifo,1.0,100,100,cubic,1,2,22.96198886119323,14.10218995312411,330.6147527207349,65.03862583784509,2.0495049504950495,10.778103949789836,92.00172979797983,16.25390888233746
fifo,1.0,100,100,cubic,1,3,43.817149816377125,26.097562814344307,300.6890334812556,80.79966219266461,2.07,9.21708448831009,92.00172979797983,16.25390888233746
fifo,1.0,100,100,cubic,2,0,72.1691323103775,18.189574303935125,354.89402798065925,37.15199334463739,2.88,18.377236687892665,92.17614188762627,16.222009257795907
fifo,1.0,100,100,cubic,2,1,20.967536677372138,10.370247854033627,346.38812109673427,66.7676610175387,1.6336633663366336,6.369808116854429,92.17614188762627,16.222009257795907
fifo,1.0,100,100,cubic,2,2,28.005337758500385,18.91775679279082,328.5997437315763,76.62199600841184,2.217821782178218,9.513783643110703,92.17614188762627,16.222009257795907
fifo,1.0,100,100,cubic,2,3,34.442951315813794,30.434971273737904,295.7562911472149,86.77004261233208,1.98,10.254321582196997,92.17614188762627,16.222009257795907
fifo,1.0,100,100,cubic,3,0,62.80757460656911,24.906593139133182,326.50631216973187,69.98906038297145,3.59,20.675997404886377,81.25590119949494,29.035226154690406
fifo,1.0,100,100,cubic,3,1,18.309261191615562,10.515298147246677,346.54804623419534,70.61880917810566,1.4653465346534653,7.830152433299935,81.25590119949494,29.035226154690406
fifo,1.0,100,100,cubic,3,2,25.706023674831332,16.091244476340957,326.5030082312596,71.86191950037812,2.405940594059406,9.480694297172313,81.25590119949494,29.035226154690406
fifo,1.0,100,100,cubic,3,3,39.20174118827027,30.265642129394298,302.1967431002208,91.0647729960107,2.18,9.700963192832289,81.25590119949494,29.035226154690406
fifo,1.0,100,100,cubic,4,0,72.1006081690515,17.765001715513392,358.5991276741248,38.97489729753481,1.67,6.853525230186876,92.171695864899,16.190810686493354
fifo,1.0,100,100,cubic,4,1,20.91503670188687,11.086752306919822,345.3813489350581,58.287818582312354,1.881188118811881,9.784975348679085,92.171695864899,16.190810686493354
fifo,1.0,100,100,cubic,4,2,25.259746288528046,19.807745372879612,332.1243323392018,72.4688840405527,2.5742574257425743,11.53112876925192,92.171695864899,16.190810686493354
fifo,1.0,100,100,cubic,4,3,36.06246049162036,28.02334213088723,296.2714117777482,86.98754585311126,2.03,10.088952854333778,92.171695864899,16.190810686493354
fifo,1.0,100,100,cubic,5,0,71.39799334582447,18.708645511678455,354.91358971943316,37.8810175162368,1.93,11.447954252426781,91.95559027777782,16.61810907467457
fifo,1.0,100,100,cubic,5,1,21.344779263180158,11.876405588531087,345.3520890507349,69.03255227218484,1.7623762376237624,8.974573544020334,91.95559027777782,16.61810907467457
fifo,1.0,100,100,cubic,5,2,26.830499858318305,16.37082125420389,318.5442805857929,84.05742895745814,2.3465346534653464,12.11233721753515,91.95559027777782,16.61810907467457
fifo,1.0,100,100,cubic,5,3,34.13224974597915,28.572752471402524,285.0126709694192,89.34536952853301,1.69,8.383117956146547,91.95559027777782,16.61810907467457
fifo,1.0,100,100,orca,1,0,76.03204262222222,16.957057901723832,350.47321429806186,38.5066236903553,140.93,193.38213882404347,91.52080571338387,18.099338857399644
fifo,1.0,100,100,orca,1,1,30.06342175555555,20.430786827260444,350.92492775094746,32.9669291330245,72.13861386138613,80.36492141512618,91.52080571338387,18.099338857399644
fifo,1.0,100,100,orca,1,2,34.5686093956044,33.705100322932076,333.32361785635635,36.90208526965838,36.64356435643565,46.022730070784775,91.52080571338387,18.099338857399644
fifo,1.0,100,100,orca,1,3,25.206023361702133,38.975556700788836,316.2690521466079,38.23506437682797,2.57,5.158605637302788,91.52080571338387,18.099338857399644
fifo,1.0,100,100,orca,2,0,80.44650515789472,22.522228716301,348.22604846141104,38.3283431423886,124.98,174.99437104944232,91.46840435606062,18.139407377948704
fifo,1.0,100,100,orca,2,1,32.376954536842106,27.82951475125775,347.69768382252784,33.925430164712004,83.23762376237623,75.51160818243133,91.46840435606062,18.139407377948704
fifo,1.0,100,100,orca,2,2,26.692098062499998,37.63991023823022,325.54611069915035,50.20404814086569,8.653465346534654,11.397750342558268,91.46840435606062,18.139407377948704
fifo,1.0,100,100,orca,2,3,22.128483126315793,39.08226054968527,311.46826066797524,45.30109532579026,0.47,1.1586739198433926,91.46840435606062,18.139407377948704
fifo,1.0,100,100,orca,3,0,74.34502558510637,20.528923995008935,348.68990849538613,43.640754232181884,161.21,141.53575377253478,91.6694349747475,17.983291186306676
fifo,1.0,100,100,orca,3,1,42.26983745054945,29.359037741670583,353.52693041786085,33.85589422331002,129.63366336633663,119.98805963697198,91.6694349747475,17.983291186306676
fifo,1.0,100,100,orca,3,2,3.418724534090909,5.586382407587824,339.9071370740408,40.54900709767087,0.8316831683168316,1.2005774188338965,91.6694349747475,17.983291186306676
fifo,1.0,100,100,orca,3,3,43.64904277894736,44.339216459138605,312.3512712455742,47.712679917169325,1.48,3.1413823117033726,91.6694349747475,17.983291186306676
fifo,1.0,100,100,orca,4,0,75.84545514583333,21.89517475138363,346.91557089092646,40.22645036179137,131.4238,116.53151235297999,91.65558159722222,18.160194591360785
fifo,1.0,100,100,orca,4,1,39.16855805263158,29.700829275534197,350.6232305312683,33.25580270265173,85.33663366336634,76.66984768834783,91.65558159722222,18.160194591360785
fifo,1.0,100,100,orca,4,2,10.742658073684211,18.97477872982372,334.8557049677591,43.69112015125602,1.7722772277227723,2.3911553195842883,91.65558159722222,18.160194591360785
fifo,1.0,100,100,orca,4,3,35.37752354166667,39.82204073490897,318.7393614801324,40.847218693863105,0.9995,2.2238434174767217,91.65558159722222,18.160194591360785
fifo,1.0,100,100,orca,5,0,78.47965737362637,20.2829117158335,351.3170864931151,39.95413118322587,161.04,159.85333682137917,91.54015625000001,18.08178838306991
fifo,1.0,100,100,orca,5,1,37.011938802197804,29.825229371446078,351.4904717650882,33.66780960886614,135.15841584158414,118.79568449007459,91.54015625000001,18.08178838306991
fifo,1.0,100,100,orca,5,2,5.389219088888889,7.532080465417898,337.3281793461983,41.57337795789992,3.9603960396039604,5.201770452604012,91.54015625000001,18.08178838306991
fifo,1.0,100,100,orca,5,3,44.566357864583324,42.186410259116975,311.27363887018095,46.73084302742844,4.49,8.654414416290042,91.54015625000001,18.08178838306991
fifo,1.0,100,100,aurora,1,0,84.83212130000004,26.494094020264196,373.85241414141416,78.78974371732036,1.21,0.9670845491747478,81.48711095328282,30.431982890166704
fifo,1.0,100,100,aurora,1,1,0.37071594999999996,0.3316004883650306,361.05470707070714,88.84783410947016,0.0,0.0,81.48711095328282,30.431982890166704
fifo,1.0,100,100,aurora,1,2,0.43826656999999997,0.3234874914179588,308.11016161616163,105.16465082021087,0.0,0.0,81.48711095328282,30.431982890166704
fifo,1.0,100,100,aurora,1,3,0.5019440500000001,0.30095503599279033,255.2394848484848,92.64174625926805,0.34,3.4000000000000012,81.48711095328282,30.431982890166704
fifo,1.0,100,100,aurora,2,0,84.73247649999998,26.602782648314584,373.7684545454546,79.09413563328823,0.43,0.5904116009919339,81.4309201388889,30.485361687727917
fifo,1.0,100,100,aurora,2,1,0.3730512000000001,0.3415767084226152,360.9907373737374,88.91601920014025,2.84,24.05831299660108,81.4309201388889,30.485361687727917
fifo,1.0,100,100,aurora,2,2,0.43870246,0.3234275071857249,308.0850404040404,105.20395664757326,0.0,0.0,81.4309201388889,30.485361687727917
fifo,1.0,100,100,aurora,2,3,0.5115159199999999,0.3302034520946531,254.2889797979798,91.53171426163206,0.0,0.0,81.4309201388889,30.485361687727917
fifo,1.0,100,100,aurora,3,0,84.75332230000002,26.621249931999728,373.72448484848496,79.07857546890368,663.96,351.15163837196195,81.45044191919192,30.468486162043593
fifo,1.0,100,100,aurora,3,1,0.37116411,0.33756481768388935,361.0180505050505,88.91686928242142,0.06,0.238683256575942,81.45044191919192,30.468486162043593
fifo,1.0,100,100,aurora,3,2,0.4351157,0.328045677147746,308.14843434343436,105.18271603138032,0.03,0.17144660799776532,81.45044191919192,30.468486162043593
fifo,1.0,100,100,aurora,3,3,0.49170561999999995,0.2819009667698093,255.20225252525253,92.59456271572977,0.0,0.0,81.45044191919192,30.468486162043593
fifo,1.0,100,100,aurora,4,0,84.76971700000001,26.562670216440186,373.81576767676773,79.01592633015716,485.64,410.51090414779776,81.41333017676769,30.508471792857407
fifo,1.0,100,100,aurora,4,1,0.3725825200000001,0.33939790885204496,361.06740404040397,88.81204958649165,8.44,10.92520022699813,81.41333017676769,30.508471792857407
fifo,1.0,100,100,aurora,4,2,0.43396018,0.32172747464235163,308.2158686868687,105.08984236207922,17.14,37.453275942003785,81.41333017676769,30.508471792857407
fifo,1.0,100,100,aurora,4,3,0.51024698,0.3202530620516124,255.2942727272727,92.61088531634887,0.0,0.0,81.41333017676769,30.508471792857407
fifo,1.0,100,100,aurora,5,0,84.66805049999999,26.72960502969975,373.43413131313133,79.33429142772832,0.4,0.5504818825631803,81.30767282196969,30.609704496089385
fifo,1.0,100,100,aurora,5,1,0.3651276099999999,0.31900420656413614,361.0382929292929,88.89374234343765,0.02,0.14070529413628968,81.30767282196969,30.609704496089385
fifo,1.0,100,100,aurora,5,2,0.43372225,0.2987389503157989,308.126898989899,105.2051031227636,0.0,0.0,81.30767282196969,30.609704496089385
fifo,1.0,100,100,aurora,5,3,0.49438797,0.2861551269272607,255.20019191919187,92.63426276400185,0.0,0.0,81.30767282196969,30.609704496089385
fifo,4.0,10,100,cubic,1,0,61.453368317894004,20.85930762019369,92.89831357409888,6.893425402371045,0.36,1.141680490958107,95.12272411616165,2.452391742726138
fifo,4.0,10,100,cubic,1,1,28.843753580809004,4.906794443324343,92.35213045775417,8.681515705468104,0.3564356435643564,1.1539857747463058,95.12272411616165,2.452391742726138
fifo,4.0,10,100,cubic,1,2,21.396395150841098,11.381335738036919,90.22300249905885,12.507649087319734,0.8514851485148515,4.382661608232745,95.12272411616165,2.452391742726138
fifo,4.0,10,100,cubic,1,3,47.97043693326079,29.460434268162004,84.72449742870168,18.1680037814037,0.7029702970297029,2.6666254122221424,95.12272411616165,2.452391742726138
fifo,4.0,10,100,cubic,2,0,64.536509316127,24.021983405165603,91.76050332936556,6.94471251140639,0.64,3.036877716113419,95.1313107638889,2.3637820202692006
fifo,4.0,10,100,cubic,2,1,23.1568939759048,11.303246421531853,92.39531109287192,11.41350658886048,0.48514851485148514,1.5337135416115923,95.1313107638889,2.3637820202692006
fifo,4.0,10,100,cubic,2,2,27.829758815216795,8.113141925970488,89.42767298007868,11.900843778964742,1.2574257425742574,9.187658532342763,95.1313107638889,2.3637820202692006
fifo,4.0,10,100,cubic,2,3,44.1793051670089,31.262540025896527,85.28972310853719,16.79484950003951,0.56,2.1192718398811254,95.1313107638889,2.3637820202692006
fifo,4.0,10,100,cubic,3,0,65.096328826416,19.59188274459994,94.72647265307569,6.945675732024657,0.49,1.7378437818460584,95.12860164141415,2.2988831197878117
fifo,4.0,10,100,cubic,3,1,22.2372414651924,6.1420547815039,94.34901381958188,7.994331839821559,1.0891089108910892,8.165903513881354,95.12860164141415,2.2988831197878117
fifo,4.0,10,100,cubic,3,2,37.76034524830911,19.980286104325273,92.06642268113555,9.824010754441133,0.9405940594059405,5.257036774035763,95.12860164141415,2.2988831197878117
fifo,4.0,10,100,cubic,3,3,34.4751155226644,33.366566832479904,86.11680279185312,18.227915913392614,0.68,2.895067208445107,95.12860164141415,2.2988831197878117
fifo,4.0,10,100,cubic,4,0,62.534756748247,19.719421594073044,93.10305751482746,6.563346348596423,1.42,8.97603993581206,95.13090119949497,2.3692449133115336
fifo,4.0,10,100,cubic,4,1,22.260847696078002,4.6045715857947895,92.80992221417992,8.43394871160346,0.45544554455445546,1.3001903897141185,95.13090119949497,2.3692449133115336
fifo,4.0,10,100,cubic,4,2,32.5374194687881,15.899613864787435,91.47273502888815,10.522099504752148,1.0198019801980198,6.833710848462641,95.13090119949497,2.3692449133115336
fifo,4.0,10,100,cubic,4,3,42.32324809832959,29.054188682095926,85.69480071566777,16.409151212573,1.12,7.1848325089606755,95.13090119949497,2.3692449133115336
fifo,4.0,10,100,cubic,5,0,58.50778999578701,22.764995601378498,92.5756589284406,6.8779703655066955,1.4,10.52462240499281,95.15875000000001,1.9948333580727482
fifo,4.0,10,100,cubic,5,1,27.071597910896998,7.339593056831104,93.98967503062563,6.155658277156723,0.5841584158415841,1.7162011929413945,95.15875000000001,1.9948333580727482
fifo,4.0,10,100,cubic,5,2,30.507076251146103,13.59037156811674,91.49117331498609,9.511932083996863,0.9603960396039604,6.714046160221432,95.15875000000001,1.9948333580727482
fifo,4.0,10,100,cubic,5,3,43.57162485835809,28.84490505180512,88.78886107103591,12.187108496710023,1.34,8.48792368514518,95.15875000000001,1.9948333580727482
fifo,4.0,10,100,orca,1,0,60.597426460000015,24.106581741589224,34.40486531276348,7.687811472470878,0.0,0.0,92.69619239267679,15.41451884907623
fifo,4.0,10,100,orca,1,1,18.24371929,6.094095451104638,37.56932486325214,6.459704287572081,0.0,0.0,92.69619239267679,15.41451884907623
fifo,4.0,10,100,orca,1,2,15.972943350000001,3.4172608802866193,37.78213391442462,6.173828504132455,0.0,0.0,92.69619239267679,15.41451884907623
fifo,4.0,10,100,orca,1,3,69.95806501,18.53679648638783,35.551328267006745,7.800003221895349,0.01,0.09999999999999999,92.69619239267679,15.41451884907623
fifo,4.0,10,100,orca,2,0,62.28699241,20.71945870140977,34.14277675927572,6.296864224545134,0.0,0.0,93.23162010732324,13.637211154786407
fifo,4.0,10,100,orca,2,1,24.37555742,5.833653401085306,33.74399681224035,3.5200507295479997,0.0,0.0,93.23162010732324,13.637211154786407
fifo,4.0,10,100,orca,2,2,29.077362161616165,9.545364757570143,31.24549845507508,4.002393610049424,0.0,0.0,93.23162010732324,13.637211154786407
fifo,4.0,10,100,orca,2,3,48.97081460606061,29.467419476197254,28.953412001085987,3.910120928875682,0.0,0.0,93.23162010732324,13.637211154786407
fifo,4.0,10,100,orca,3,0,62.39669636363636,25.99917461710615,37.28996036879508,12.420109956049274,2.58,21.678635388862283,93.22099905303033,13.630313307608496
fifo,4.0,10,100,orca,3,1,9.223901494949494,4.585881076760592,39.88214715098367,11.437252192039091,0.39603960396039606,2.1404635382121886,93.22099905303033,13.630313307608496
fifo,4.0,10,100,orca,3,2,33.14139818181818,16.467609830893974,38.97666170463955,11.559408005497769,0.7128712871287128,5.577341003853656,93.22099905303033,13.630313307608496
fifo,4.0,10,100,orca,3,3,61.16474607999999,23.08684306409387,33.498456196705654,13.41099625472218,58.19,489.7229003129311,93.22099905303033,13.630313307608496
fifo,4.0,10,100,orca,4,0,57.33087985858585,25.256088509980646,34.795708739372024,11.06176233553154,0.38,2.2731635944807684,93.22733349116166,13.608329223162736
fifo,4.0,10,100,orca,4,1,22.38393378787879,7.542642155949798,36.272916180494434,10.53713448697263,0.39603960396039606,2.462028464176611,93.22733349116166,13.608329223162736
fifo,4.0,10,100,orca,4,2,21.509273484848485,6.942519478564109,35.02884402661739,11.046183109043906,0.504950495049505,3.3811943522259624,93.22733349116166,13.608329223162736
fifo,4.0,10,100,orca,4,3,64.13201989898991,22.94279608115189,32.790535462521774,12.895375463883731,55.75,388.4731670465175,93.22733349116166,13.608329223162736
fifo,4.0,10,100,orca,5,0,53.40244612999999,33.090605687200394,37.778023179642275,11.136253973666909,0.0,0.0,93.23873974116164,13.60627563395484
fifo,4.0,10,100,orca,5,1,12.561880818181816,4.911720237603198,43.9157942894873,9.827276968800588,0.0,0.0,93.23873974116164,13.60627563395484
fifo,4.0,10,100,orca,5,2,29.529216669999997,7.976626848465093,46.86406145449495,6.378800452355808,0.0,0.0,93.23873974116164,13.60627563395484
fifo,4.0,10,100,orca,5,3,69.80239711,15.374787208803873,45.422952989408124,8.271698336647846,0.0,0.0,93.23873974116164,13.60627563395484
fifo,4.0,10,100,aurora,1,0,0.3913201200000001,0.5842955272312202,80.65052222222222,37.37713004845194,0.0,0.0,67.27080492424241,43.12510219703399
fifo,4.0,10,100,aurora,1,1,94.00355209999998,11.460753325249119,102.06455656565657,11.836326327301032,773.54,187.01366125219167,67.27080492424241,43.12510219703399
fifo,4.0,10,100,aurora,1,2,0.33123218,0.26493912541080455,84.46665252525256,35.484088215586134,0.01,0.09999999999999999,67.27080492424241,43.12510219703399
fifo,4.0,10,100,aurora,1,3,0.38108744999999994,0.20369904863200353,63.310203030303015,42.00541239909995,3.17,20.528893164159015,67.27080492424241,43.12510219703399
fifo,4.0,10,100,aurora,2,0,0.38806686,0.6023699016075649,80.08601212121211,37.77352352067509,13.0,10.555289736153215,66.91332228535356,43.264741920010714
fifo,4.0,10,100,aurora,2,1,93.59765119999999,12.583587278197047,101.30633636363635,13.305301180329458,0.52,0.5218459852516184,66.91332228535356,43.264741920010714
fifo,4.0,10,100,aurora,2,2,0.32809384999999996,0.21832742430423327,84.42553737373737,35.44909584380658,0.04,0.19694638556693236,66.91332228535356,43.264741920010714
fifo,4.0,10,100,aurora,2,3,0.38549498000000004,0.2069542772398246,63.295854545454546,41.98590933092613,0.0,0.0,66.91332228535356,43.264741920010714
fifo,4.0,10,100,aurora,3,0,0.55468448,0.5037632473348801,20.24321313131313,0.16721355748084843,0.0,0.0,1.5219554924242424,1.2296463977114047
fifo,4.0,10,100,aurora,3,1,0.6035501,0.7537086705677466,20.313661616161614,0.15211285465884666,0.0,0.0,1.5219554924242424,1.2296463977114047
fifo,4.0,10,100,aurora,3,2,0.58863903,0.6786028985803597,20.35891313131313,0.19872904158342397,0.0,0.0,1.5219554924242424,1.2296463977114047
fifo,4.0,10,100,aurora,3,3,0.57045584,0.6081658377180083,20.252445454545448,0.18143227120677988,0.0,0.0,1.5219554924242424,1.2296463977114047
fifo,4.0,10,100,aurora,4,0,0.38132001000000004,0.5629190084271412,80.90155858585858,37.42330695065661,1.41,5.28977477514092,67.50669270833333,43.00258579389224
fifo,4.0,10,100,aurora,4,1,94.21654459999999,10.737438346078886,101.89634949494946,11.897319706198738,798.27,124.15857040921743,67.50669270833333,43.00258579389224
fifo,4.0,10,100,aurora,4,2,0.32027915000000007,0.21161085383747627,84.46291313131313,35.43259495427917,0.03,0.1714466079977653,67.50669270833333,43.00258579389224
fifo,4.0,10,100,aurora,4,3,0.38247947000000004,0.22226767172267606,63.37291616161615,42.01703583889128,0.02,0.14070529413628965,67.50669270833333,43.00258579389224
fifo,4.0,10,100,aurora,5,0,0.54076129,0.4011368341441079,20.225240404040406,0.09160226795070445,0.0,0.0,1.3859580176767674,0.8753177213471693
fifo,4.0,10,100,aurora,5,1,0.5485455299999998,0.4456284789914026,20.24650606060606,0.16436322011374563,0.0,0.0,1.3859580176767674,0.8753177213471693
fifo,4.0,10,100,aurora,5,2,0.54088338,0.40224591610356414,20.145627272727275,0.04460899931669723,0.0,0.0,1.3859580176767674,0.8753177213471693
fifo,4.0,10,100,aurora,5,3,0.5521870600000001,0.4855948884534075,20.168584848484848,0.07134768758124618,0.0,0.0,1.3859580176767674,0.8753177213471693
fifo,4.0,100,100,cubic,1,0,77.18950773636563,25.83677488566613,834.8789133738463,181.6281416028679,10.49,41.51584704128721,92.2638170770202,16.2537975932647
fifo,4.0,100,100,cubic,1,1,20.29222450384569,14.52987650372371,829.5644727702039,260.2056177687079,4.0,20.18662923818635,92.2638170770202,16.2537975932647
fifo,4.0,100,100,cubic,1,2,20.29247045228292,16.777792676480683,805.6509760243831,224.75782066849132,5.643564356435643,37.78110219631392,92.2638170770202,16.2537975932647
fifo,4.0,100,100,cubic,1,3,42.579580382043595,34.34507915591258,815.6425449178677,299.7598629731521,12.36,62.72169086568462,92.2638170770202,16.2537975932647
fifo,4.0,100,100,cubic,2,0,80.72585490804903,24.6939090626898,756.2934583205769,252.61676491648427,13.18,62.007067045913104,92.22360637626265,16.35572294160992
fifo,4.0,100,100,cubic,2,1,18.180705683905895,15.720721897167325,803.7624092497625,277.12807070018806,3.712871287128713,22.487924152159245,92.22360637626265,16.35572294160992
fifo,4.0,100,100,cubic,2,2,22.734952743769522,21.214713427474436,782.5295251136024,316.7855281427857,6.128712871287129,38.385326197998275,92.22360637626265,16.35572294160992
fifo,4.0,100,100,cubic,2,3,37.43261238020454,33.532330216986914,684.3035691634065,303.29212657797655,5.44,39.92779341346935,92.22360637626265,16.35572294160992
fifo,4.0,100,100,cubic,3,0,68.5760235106336,29.91781640254049,674.7138514753335,320.67006869514944,12.1,63.971347752984954,80.59740056818183,27.47697485368477
fifo,4.0,100,100,cubic,3,1,14.680011280417682,11.799465798187194,759.1359200509438,226.35375882822325,3.9207920792079207,18.19378089805241,80.59740056818183,27.47697485368477
fifo,4.0,100,100,cubic,3,2,17.020347019559193,13.617921175748616,819.7854691266245,238.18509237600867,4.762376237623762,23.474730462713083,80.59740056818183,27.47697485368477
fifo,4.0,100,100,cubic,3,3,49.56382016869094,32.445079931547575,761.1142234461892,272.6543555703732,8.3,39.72366671103886,80.59740056818183,27.47697485368477
fifo,4.0,100,100,cubic,4,0,70.3292661654274,27.185504573519083,675.4330976549354,322.4623608710518,11.11,60.799371175642385,82.72621448863636,24.317449780327852
fifo,4.0,100,100,cubic,4,1,16.848722095152446,13.86466721345496,744.937252064428,238.07894377191818,4.623762376237623,23.64184911767627,82.72621448863636,24.317449780327852
fifo,4.0,100,100,cubic,4,2,20.756749304898662,18.422919040019675,797.8083302950683,251.77979871137416,5.257425742574258,32.12402635578128,82.72621448863636,24.317449780327852
fifo,4.0,100,100,cubic,4,3,43.75422272548586,35.529084660158354,770.9987242429563,270.30472341156803,9.56,65.20896015769985,82.72621448863636,24.317449780327852
fifo,4.0,100,100,cubic,5,0,80.4741993543862,25.446097761241873,782.527713174835,222.87796174178047,10.77,56.27473283415531,92.31740688131315,16.17265403083359
fifo,4.0,100,100,cubic,5,1,18.168240300221804,15.990408693436429,818.1503534732113,301.7362788983659,3.871287128712871,22.898761261839745,92.31740688131315,16.17265403083359
fifo,4.0,100,100,cubic,5,2,22.419503886662678,18.68720387242214,811.8719064943618,317.65622315757906,6.5049504950495045,39.118441626009655,92.31740688131315,16.17265403083359
fifo,4.0,100,100,cubic,5,3,38.761762252884274,34.49250526432172,781.7416264115127,291.0097511613454,12.03,65.23530911673183,92.31740688131315,16.17265403083359
fifo,4.0,100,100,orca,1,0,56.983221709999995,26.946964851071957,502.90171730942075,173.87405620660587,0.0,0.0,91.66841303661619,18.048103734638733
fifo,4.0,100,100,orca,1,1,20.16511547,5.661700439535053,624.5889893099694,153.09404685326183,0.0,0.0,91.66841303661619,18.048103734638733
fifo,4.0,100,100,orca,1,2,26.94051914000001,5.385543130367051,714.7421729542091,108.72825101950481,0.0,0.0,91.66841303661619,18.048103734638733
fifo,4.0,100,100,orca,1,3,58.175350820000006,25.46573152784435,743.9546850510801,80.08145790203716,0.01,0.09999999999999999,91.66841303661619,18.048103734638733
fifo,4.0,100,100,orca,2,0,58.03471505,26.391044972317115,498.17959539203855,167.24496233195103,0.0,0.0,91.6834643308081,18.011730933497848
fifo,4.0,100,100,orca,2,1,19.73098192,5.124887381107203,611.4536575535383,144.3049458010437,0.0,0.0,91.6834643308081,18.011730933497848
fifo,4.0,100,100,orca,2,2,27.131929050000004,5.311391834935226,689.4602082463093,99.22183306175116,0.0,0.0,91.6834643308081,18.011730933497848
fifo,4.0,100,100,orca,2,3,56.78799075,26.223929001744136,702.8785893415827,91.80604970901909,0.02,0.14070529413628965,91.6834643308081,18.011730933497848
fifo,4.0,100,100,orca,3,0,57.10331535,26.029730939067775,482.6925631580331,166.139833331747,0.0,0.0,91.6524250315657,17.940048195385934
fifo,4.0,100,100,orca,3,1,22.210530400000003,5.790691258750537,591.3927756974664,145.63954006089583,0.0,0.0,91.6524250315657,17.940048195385934
fifo,4.0,100,100,orca,3,2,25.192023100000007,4.9036708965977756,648.5496889727103,100.92944575352534,0.0,0.0,91.6524250315657,17.940048195385934
fifo,4.0,100,100,orca,3,3,56.643292439999996,26.564441600779983,633.3967011735759,123.12486395120287,0.02,0.14070529413628965,91.6524250315657,17.940048195385934
fifo,4.0,100,100,orca,4,0,56.26036811999998,27.4562260159826,514.2696141640178,179.75092157252266,0.0,0.0,91.67948390151517,18.009737228161626
fifo,4.0,100,100,orca,4,1,20.12340678,6.215336448384492,652.7423189639118,174.9255379440854,0.31683168316831684,2.898036207742432,91.67948390151517,18.009737228161626
fifo,4.0,100,100,orca,4,2,27.798062520000002,6.546185885793299,754.6768834295228,131.91696293076,0.693069306930693,6.042751979450133,91.67948390151517,18.009737228161626
fifo,4.0,100,100,orca,4,3,57.171957333333324,27.071076818543123,793.5552333087168,90.21000998599133,0.65,5.383054219239552,91.67948390151517,18.009737228161626
fifo,4.0,100,100,orca,5,0,56.34420751,27.271914893303183,515.5863787387196,178.4994778659722,0.0,0.0,91.68449179292932,18.004038264346033
fifo,4.0,100,100,orca,5,1,20.927140030000004,5.86671855724711,645.0478392637104,160.1764007922311,0.0,0.0,91.68449179292932,18.004038264346033
fifo,4.0,100,100,orca,5,2,26.95655303,5.442698346881014,741.3374022828316,117.244312065079,0.0,0.0,91.68449179292932,18.004038264346033
fifo,4.0,100,100,orca,5,3,59.045342149999996,25.45953647297077,778.1487868504735,83.84033873851946,0.01,0.09999999999999999,91.68449179292932,18.004038264346033
fifo,4.0,100,100,aurora,1,0,,,,,,,,
fifo,4.0,100,100,aurora,1,1,,,,,,,,
fifo,4.0,100,100,aurora,1,2,,,,,,,,
fifo,4.0,100,100,aurora,1,3,,,,,,,,
fifo,4.0,100,100,aurora,2,0,,,,,,,,
fifo,4.0,100,100,aurora,2,1,,,,,,,,
fifo,4.0,100,100,aurora,2,2,,,,,,,,
